Ntime,Time,Open Price,Closing Price,High price,Low Price,Volume,MACD,CCI,ATR,BOLL_MID,EMA20,MA5,MA10,MTM6,MTM12,ROC,SMI,WVAD,US dollar Index,Interbank Offered Rate
20160126,736355,16833.13,16708.9,16839.52,16652.26,1469503872,-607.336881,-70.65145704,458.65,17948.50038,17487.05929,16642.358,16931.942,-246.67,-989.06,-5.588553709,-0.05682721981,-79583148.5,99.0243,0.10818
20160127,736356,16949.19,17163.92,17242.27,16947.95,1550352512,-557.795287,2.741938936,533.37,17875.96231,17456.28412,16791.904,16876.771,115.55,-534.04,-3.017522924,-0.004467851249,-60777496.27,98.9821,0.10818
20160128,736357,17059.84,17041.45,17235.44,16942.13,1409305088,-522.3936929,6.505791518,293.31,17787.035,17416.77611,16996.742,16856.821,625.26,-177.51,-1.030898498,-0.006161971318,-64983046.08,98.5974,0.10818
20160129,736358,17155.06,17518.3,17638.93,16767.09,2943617024,-450.6648805,73.79669227,871.84,17730.55423,17426.44505,17108.696,16893.94,1501.04,-197.33,-1.113875149,0.03212240914,-48018954.11,99.5558,0.10818
20160201,736361,17699.6,17865.23,17905.37,17666.48,2450222080,-361.6559833,172.0178564,387.07,17690.13923,17468.23409,17259.56,16984.906,906.7,624.28,3.620914161,0.04572345276,-18469158.05,99.0258,0.1
20160202,736362,17716.52,17750.68,17864.7,17684.66,2008337408,-296.9361239,154.4568541,180.57,17646.44615,17495.1337,17467.916,17055.137,639.77,603.57,3.519951759,0.07517965509,-9331601.685,98.8701,0.09909
20160203,736363,17497.41,17191.25,17515.68,17080.57,2284688128,-287.4726884,42.45281648,670.11,17584.96769,17466.1924,17473.382,17132.643,482.35,235.68,1.38998571,0.0682899731,-27631430.58,97.2096,0.09727
20160204,736364,17071.11,17044.99,17209.56,16941.88,2388022528,-288.4497382,3.17459662,267.68,17518.65731,17426.07788,17474.09,17235.416,-118.93,-3.38,-0.0198259423,0.005072458241,-36437794.12,96.5033,0.09727
20160205,736365,16790.53,16819.59,16893.12,16627.8,2599473920,-303.9086834,-57.59055481,417.19,17439.66654,17368.31713,17334.348,17221.522,-221.86,403.4,2.457330233,-0.01702539491,-29702015.74,96.9734,0.09545
20160208,736368,16620.91,17004.3,17099.01,16552.3,2000712832,-297.8223449,-32.27281156,546.71,17363.59231,17333.64884,17162.162,17210.861,-37.15,588.11,3.582499959,0.01737207647,-6413197.453,96.7299,0.09545
20160209,736369,16666.79,16085.44,16668.7,16025.94,2282362368,-362.9592325,-146.5747864,978.36,17250.19731,17214.7718,16829.114,17148.515,-956.01,-330.75,-2.014779312,-0.06283413113,-25566535.59,96.0238,0.09364
20160210,736370,16127.86,15713.39,16163.03,15429.99,2834864128,-439.5353212,-211.0076833,733.04,17144.90538,17071.78306,16533.542,17003.462,-1328.06,-702.8,-4.281139534,-0.07793116196,-33898637.68,95.7935,0.09091
20160212,736372,15426.27,14952.61,15437.22,14865.77,3405219328,-555.2108857,-226.0624052,847.62,17013.31346,16869.95705,16115.066,16794.578,-2088.84,-1463.58,-8.915466987,-0.1464577042,-46664524.44,95.9536,0.08818
20160215,736375,15248.38,16022.58,16155.1,15243.88,2322380544,-554.1589674,-107.1642625,1202.49,16929.90038,16789.25448,15955.664,16645.006,-1495.72,5.32,0.03321417021,-0.1031416892,-32305915.14,96.7358,0.08636
20160216,736376,15849.47,16054.43,16341.56,15809.58,2248919552,-544.4788722,-65.90499546,531.98,16864.01923,16719.27119,15765.69,16463.926,-1810.8,-904.1,-5.331240385,-0.0955597194,-11217441.23,96.8637,0.08091
20160217,736377,16035.35,15836.36,16214.46,15632.12,2040959616,-548.0857621,-70.13514916,582.34,16792.41923,16635.18441,15715.874,16272.494,-1914.32,-1274.55,-7.448756378,-0.07881276812,-31012372.19,96.8524,0.07364
20160218,736378,16138.08,16196.8,16337.59,16118.8,1877781248,-515.9126329,-33.63809963,501.23,16753.10538,16593.43352,15812.556,16173.049,-994.45,-512.1,-3.064833711,-0.04976183618,-20260930.35,96.8293,0.06727
20160219,736379,16050.4,15967.17,16050.46,15799.35,1617082752,-503.1444818,-52.53259518,397.45,16685.85692,16533.78937,16015.468,16065.267,-1077.82,-1196.75,-6.972474819,-0.05068018899,-13600240.74,96.6038,0.06636
20160222,736382,15851.39,16111.05,16187.4,15816.83,1398256512,-475.9294975,-35.56171883,370.57,16642.39923,16493.52848,16033.162,15994.413,-708.54,-930.4,-5.459629316,-0.05253083044,-9235920.995,97.3696,0.06545
20160223,736383,16230.38,16052.05,16350.38,16001.19,1652284160,-453.8900711,-14.19497227,349.19,16600.28154,16451.48291,16032.686,15899.188,29.47,-1466.25,-8.369818989,-0.00207579028,-25843408.52,97.4617,0.06455
20160224,736384,15851.13,15915.79,16006.45,15753.77,1516494976,-442.3199213,-43.66856687,298.28,16560.29,16400.46454,16048.572,15882.223,-138.64,-1949.44,-10.91192221,0.0127169308,-5001134.921,97.5089,0.06364
20160225,736385,15983.47,16140.34,16218.29,15953.93,1698279936,-410.3014859,9.66030603,302.5,16525.36577,16375.69077,16037.28,15924.918,303.98,-1610.34,-9.071990481,0.07358766916,19377627.04,97.4384,0.06364
20160226,736386,16311.52,16188.41,16472.5,16188.41,1474359296,-376.7053727,67.30572476,332.16,16516.605,16357.85451,16081.528,16048.498,-8.39,-1002.84,-5.833432706,0.01024374846,-4568349.61,98.1378,0.06273
20160229,736389,16313.31,16026.76,16464.75,16026.76,1642733312,-358.9858497,62.41023002,437.99,16516.97038,16326.3217,16064.67,16048.916,59.59,-1018.23,-5.973778805,-0.001723511828,-13400663.83,98.2616,0.06182
20160301,736390,16013,16085.51,16099.42,15857.37,1522592896,-336.3254159,18.98907032,242.05,16483.39269,16303.38725,16071.362,16052.024,-25.54,-734.08,-4.364434567,0.01548909547,909333.2761,98.3451,0.06182
20160302,736391,16391.48,16746.55,16815.25,16388.92,1750785280,-262.006211,195.949353,729.74,16469.37885,16345.59323,16237.514,16143.043,694.5,723.97,4.518435857,0.03282765704,4179729.375,98.1782,0.06182
20160303,736392,16695.78,16960.16,16962.95,16691.94,2013816320,-183.7529739,232.566257,271.01,16479.04269,16404.1234,16401.478,16219.379,1044.37,905.73,5.641620413,0.05854838634,24708840.19,97.599,0.06182
20160304,736393,16927.36,17014.78,17042.92,16861.38,1836057344,-115.9922557,186.9810565,181.54,16473.30654,16462.28117,16566.752,16324.14,874.44,1178.42,7.441230182,0.05311440994,21286144.39,97.2084,0.06182
20160307,736396,17024.64,16911.32,17026.25,16894.58,1594899584,-69.83474423,134.0795946,131.67,16468.30154,16505.04677,16743.664,16404.167,722.91,714.52,4.411488689,0.05081034479,-9428308.002,97.116,0.06182
20160308,736397,16889.48,16783.15,16909.79,16570.22,1828058496,-43.10000169,77.0217689,341.1,16440.02654,16531.53279,16883.192,16477.277,756.39,815.98,5.110360822,0.05168040564,-18963062.89,97.1908,0.06182
20160309,736398,16625.59,16642.2,16706.25,16494.8,1606731136,-32.90668486,42.88655129,288.35,16392.98692,16542.07253,16862.322,16549.918,556.69,531.15,3.296805609,0.03015586882,-1624992.289,97.1776,0.06182
20160310,736399,16811,16852.35,16887.6,16713.13,1355659264,-7.781360455,69.29667701,245.4,16358.43577,16571.62276,16840.76,16621.119,105.8,800.3,4.985656038,0.03939747276,3918180.821,96.1966,0.06182
20160311,736400,16610.18,16938.87,17015.3,16575.75,1980196096,18.89427958,65.0009511,439.55,16348.72885,16606.59869,16825.578,16696.165,-21.29,1023.08,6.428081798,0.05384715746,15878685.06,96.2259,0.06182
20160314,736403,17155.52,17233.75,17291.35,17149.21,1408725632,63.10186902,122.3709929,352.48,16355.98885,16666.32739,16890.064,16816.864,218.97,1093.41,6.774392609,0.06662740263,9601578.271,96.581,0.06182
20160315,736404,17219.89,17117.07,17279.3,17042.56,1443362688,87.7105289,100.7130275,236.74,16367.43038,16709.25525,16956.848,16920.02,205.75,928.66,5.736573264,0.02164622801,23975850.82,96.6511,0.06182
20160316,736405,16981.36,16974.45,17102.45,16950.84,1263750144,94.61417378,65.10863351,166.23,16366.28231,16734.5119,17023.298,16942.81,191.3,947.69,5.913172719,0.0008418534916,39428542.44,95.7504,0.06182
20160317,736406,17107.6,16936.38,17253.03,16814.84,1525125376,95.90786508,57.26533929,438.19,16399.01077,16753.73743,17040.104,16940.432,294.18,850.87,5.289667533,-0.004607758666,61694185.32,94.8074,0.06182
20160318,736407,16883.75,16724.81,16920.91,16613.69,1557485056,78.95109485,-26.03176065,322.69,16437.91154,16750.98244,16997.292,16911.435,-127.54,-21.74,-0.1298177834,-0.0110287074,33904904.25,95.0613,0.06182
20160322,736411,16937.31,17048.55,17107.8,16851.21,1361613952,90.59156153,47.71995554,382.99,16518.52462,16779.3222,16960.252,16925.158,-185.2,33.77,0.1984745028,0.01556730631,31143353.51,95.6661,0.06182
20160323,736412,17066.27,17000.98,17142.08,16964.31,1046809728,94.88444498,55.08794744,177.77,16556.15538,16800.43247,16937.034,16946.941,-116.09,89.66,0.5301774196,0.02110348933,34272825.14,96.0527,0.06182
20160324,736413,16979.39,16892.33,17041.16,16843.99,1420924544,88.49927452,-3.185624097,197.17,16588.38231,16809.18462,16920.61,16971.954,-82.12,109.18,0.6505334219,0.002366754616,22959075.48,96.1199,0.06091
20160325,736414,16949.53,17002.75,17026.14,16889.4,1265023616,91.2965424,21.65196708,136.74,16633.24346,16827.61941,16933.884,16986.994,66.37,360.55,2.166480393,0.003757039302,33242415.07,96.2626,0.06091
20160328,736417,17129.27,17134.37,17167.88,16961.41,1235432960,102.9473188,72.07764307,206.47,16669.30385,16856.83376,17015.796,17006.544,409.56,282.02,1.673475806,-0.005766591717,23749934.65,95.9617,0.06091
20160329,736418,16985.28,17103.53,17137.2,16948.43,1169529344,108.4420601,53.27166114,188.77,16713.01,16880.32864,17026.792,16993.522,378.72,164.66,0.972083734,-0.00079102323,39514295.66,95.177,0.06091
20160330,736419,17078.03,16878.96,17078.03,16875.91,1311748096,93.59683401,-30.27289247,227.62,16742.545,16880.19829,17002.388,16969.711,-169.59,-354.79,-2.058692972,-0.00562551364,22714096.17,94.8412,0.06091
20160331,736420,16997.14,16758.67,17033.65,16758.67,1574710016,71.30354479,-100.2142773,274.98,16769.72269,16868.62417,16975.656,16948.133,-242.31,-358.4,-2.09381629,-0.01049279716,-1019724.161,94.6281,0.06091
20160401,736421,16719.56,16164.16,16719.56,16113.01,1783597824,5.599417399,-301.4315621,645.66,16779.27538,16801.53234,16807.938,16870.911,-728.17,-810.29,-4.773586184,-0.03352205496,-10962489.81,94.5626,0.06091
20160404,736424,16087.76,16123.27,16238.51,16029.5,1448057344,-49.20386665,-242.1982975,209.01,16778.61885,16736.93593,16605.718,16810.757,-769.06,-851.18,-5.014477641,-0.05427323731,2245101.015,94.5767,0.06091
20160405,736425,16044.23,15732.82,16066.18,15698.55,1580774144,-122.7271933,-213.1449556,424.72,16761.09615,16641.30584,16331.576,16679.184,-1269.93,-1203.56,-7.10635921,-0.07459334697,-15706407.49,94.6133,0.06091
20160406,736426,15727.7,15715.36,15828.61,15612.91,1504646656,-180.3251592,-165.0758706,215.7,16749.11923,16553.12052,16098.856,16550.622,-1419.01,-1009.45,-6.035644052,-0.06967481691,-31148660.81,94.3598,0.06091
20160407,736427,15739.26,15749.84,15871.1,15636.21,1459678464,-220.6462419,-122.3244136,234.89,16736.20885,16476.61762,15897.09,16436.373,-1353.69,-974.97,-5.829483265,-0.07368866801,-50136689.51,94.5356,0.06
20160408,736428,15597.04,15821.52,16027.63,15471.8,1767876864,-244.0042839,-96.96675664,555.83,16700.63077,16414.22737,15828.562,16318.25,-1057.44,-1227.03,-7.197268976,-0.07662085037,-51838337.39,94.2109,0.05909
20160411,736431,15761.57,15751.13,15778.74,15525.49,1298938112,-265.1392253,-91.56586737,296.03,16654.12962,16351.07524,15754.134,16179.926,-1007.54,-1249.85,-7.351635023,-0.07907139637,-38647525.77,94.0088,0.05909
20160412,736432,15719.24,15928.79,15963.03,15693.61,1470034944,-264.5041027,-61.34525431,269.42,16612.36077,16310.85759,15793.328,16062.452,-235.37,-963.54,-5.704008861,-0.05629316024,-21489636.45,94.044,0.05909
20160413,736433,16142.71,16381.22,16405.59,16132.23,1588092800,-224.9009257,-0.2246930512,476.8,16591.97231,16317.55878,15926.5,16012.678,648.4,-621.53,-3.655467498,-0.02252267036,-8895462.336,94.8021,0.05909
20160414,736434,16629.83,16911.05,16911.05,16602.17,1754215296,-149.0441811,71.97759492,529.83,16596.89154,16374.08175,16158.742,16027.916,1195.69,-223.32,-1.303345265,0.04416579692,3862842.559,94.944,0.05909
20160415,736435,16720.39,16848.03,16928.67,16720.39,1332908928,-92.94098593,81.07869632,208.28,16604.80808,16419.21968,16364.044,16096.303,1098.19,-255.5,-1.493843669,0.04301749225,-2776365.609,94.7018,0.05909
20160418,736438,16521.25,16275.95,16526.9,16254.2,1405745664,-93.562346,20.5955634,593.83,16582.63885,16405.57495,16469.008,16111.571,454.43,-603.01,-3.572554233,0.03337009514,-23174618.91,94.4656,0.04545
20160419,736439,16582.66,16874.44,16900.33,16570.5,1457415680,-45.24013699,95.92549204,624.38,16580.16077,16450.22876,16658.138,16225.733,1123.31,115.77,0.6908066094,0.06868850166,-4013015.753,94.1132,0.03273
20160420,736440,17053.83,16906.54,17099.36,16870.73,1439035392,-4.30461555,122.2133605,228.63,16567.57577,16493.68697,16763.202,16344.851,977.75,742.38,4.592753351,0.0684173107,-12707708.94,94.537,0.02909
20160421,736441,17187.27,17363.62,17381.7,17144.53,1658525440,64.27865185,142.4325301,475.16,16577.05846,16576.53774,16853.716,16506.229,982.4,1630.8,10.36559244,0.08881212558,5583746.016,94.6499,0.02636
20160422,736442,17220.47,17572.49,17572.49,17192.39,2282925824,133.9414551,129.9089408,380.1,16600.06,16671.39034,16998.608,16681.326,661.44,1857.13,11.81729213,0.1036483731,34784121.45,95.0753,0.02364
20160425,736445,17613.56,17439.3,17613.56,17403.87,1716160256,176.3693327,112.2630184,209.69,16619.40308,16744.52459,17231.278,16850.143,591.27,1689.46,10.72683913,0.08661528846,14619173.42,94.757,0.02091
20160426,736446,17358.56,17353.28,17426.02,17200.5,1616024064,200.7386462,82.89642498,238.8,16643.575,16802.50129,17327.046,16992.592,1077.33,1531.76,9.6814971,0.05601592321,18085463.21,94.5137,0.01727
20160427,736447,17369.68,17290.49,17417.54,17230.23,1408987008,212.5349044,73.96130698,187.31,16652.88038,16848.97641,17403.836,17083.519,416.05,1539.36,9.773013111,0.02194501139,18402679.8,94.4046,0.01636
20160428,736448,17438.99,16666.05,17572.27,16652.74,2330777600,169.5420593,22.31528068,919.53,16639.99846,16831.55485,17264.322,17059.019,-240.49,737.26,4.628474605,-0.01080126282,-6112953.06,93.7716,0.01636
20160502,736452,16357.1,16147.38,16357.1,15975.47,1798741888,92.5507185,-113.1527328,690.58,16611.34654,16766.39534,16979.3,16988.954,-1216.24,-233.84,-1.427488307,-0.007899385289,-16302877.81,92.6008,0.01636
20160506,736456,16212.67,16106.72,16271.61,15989.35,1526701440,27.93162562,-128.2300583,282.26,16576.88385,16703.56911,16712.784,16972.031,-1183.77,-767.72,-4.549602831,-0.04549602831,-29359761.16,93.851,0.01636
20160509,736459,16226.57,16216.03,16292.86,16159.31,1187841152,-14.29429189,-108.3045022,186.14,16541.56308,16657.13682,16485.334,16906.19,-450.02,-690.51,-4.084277445,-0.04084277445,-17377688.63,94.1528,0.01636
20160510,736460,16307.5,16565.19,16587.63,16229.15,1665010560,-19.3611584,-60.01551288,371.6,16520.85769,16648.37998,16340.274,16872.055,-100.86,-798.43,-4.598292292,-0.04598292292,8247390.097,94.2693,0.01636
20160511,736461,16736.72,16579.01,16814.64,16536.61,1435424512,-22.00783549,-27.84536576,278.03,16509.32115,16641.77331,16322.866,16793.594,431.63,-993.48,-5.653609705,-0.05653609705,16436955.35,93.842,0.01636
20160512,736462,16459.69,16646.34,16658.07,16374.59,1387442432,-18.45958722,-44.58823823,283.48,16505.00077,16642.20824,16422.658,16700.979,498.96,-792.96,-4.546971495,-0.04546971495,23112013.5,94.1655,0.01636
20160513,736463,16804.17,16412.21,16804.17,16400.87,1715832832,-34.146292,-43.30777985,403.3,16514.54115,16620.30364,16483.756,16598.27,264.83,-941.07,-5.423009368,-0.05423009368,19826478.25,94.6182,0.01636
20160516,736466,16391.92,16466.4,16632.62,16391.92,1251209344,-41.72446478,-43.83575582,240.7,16527.73846,16605.64615,16533.83,16509.582,359.68,-824.09,-4.766146014,-0.04766146014,24558900.28,94.5681,0.01636
20160517,736467,16618.95,16652.8,16655.89,16509.31,1176465408,-32.31677149,-21.85163798,189.49,16563.12231,16610.137,16551.352,16445.813,436.77,-13.25,-0.07950294161,-0.0007950294161,26618260.73,94.5705,0.01636
20160518,736468,16611.4,16644.69,16795.47,16513.17,1650558336,-25.22474089,-6.148366427,282.3,16598.86577,16613.42776,16564.488,16443.677,79.5,-21.36,-0.1281647421,0.02987799713,21424841.45,95.196,0.01636
20160519,736469,16807.46,16646.66,16841.04,16590.16,1415542144,-19.22369423,17.0371344,250.88,16633.35885,16616.59273,16564.552,16493.605,67.65,499.28,3.092018643,0.03243533538,12887486.12,95.3061,0.01636
20160520,736470,16594.99,16736.35,16770.87,16548.34,1263469952,-7.148188221,32.87932818,222.53,16668.54462,16627.99819,16629.38,16556.568,90.01,588.97,3.64746479,0.03108921599,9479889.331,95.2969,0.01636
20160523,736473,16671.28,16654.6,16691.5,16417.84,1164683264,-4.127228377,23.79145979,318.51,16703.29346,16630.53169,16667.02,16600.425,242.39,507.22,3.141190707,0.005368486784,-5086310.325,95.244,0.01636
20160524,736474,16605.04,16498.76,16605.04,16471.37,1097033984,-14.14502647,12.99032392,183.23,16725.21538,16617.98201,16636.212,16593.782,32.36,392.04,2.434015119,-0.004840457904,-29780008.81,95.632,0.01636
20160525,736475,16764.35,16757.35,16806.03,16731.12,1074332032,-1.204269682,120.401081,307.27,16739.68192,16631.25515,16658.744,16611.616,104.55,541.32,3.338178333,0.006624555792,-38952374.32,95.3895,0.01636
20160526,736476,16927.69,16772.46,16957.56,16743.17,1219648384,10.15357987,148.2900798,214.39,16734.35154,16644.70323,16683.904,16624.228,127.77,207.27,1.251238289,0.02147866204,-35138281.23,95.1449,0.01636
20160527,736477,16830.5,16834.84,16901.09,16792.73,1118427008,23.91265198,146.499661,128.63,16733.84423,16662.81149,16703.602,16666.491,188.18,255.83,1.543095758,0.02188556589,-47583178.65,95.7397,0.01636
20160530,736480,16973.72,17068.02,17068.02,16910.19,1002883200,53.02129648,203.8191072,233.18,16764.30846,16701.40278,16786.286,16726.653,331.67,421.68,2.533169453,0.02432736779,-32320490.65,95.7093,0.01636
20160531,736481,17029.46,17234.98,17251.36,16988.64,1566797056,88.54172968,198.4908947,262.72,16778.17538,16752.21966,16933.53,16784.871,580.38,822.77,5.013157887,0.03424953206,-32395909.52,95.8412,0.01636
20160601,736482,17097.22,16955.73,17145.95,16908.92,1336709760,93.08575307,105.5076119,326.06,16780.06731,16771.6016,16973.206,16815.975,456.97,489.33,2.971687801,0.01822805624,-61517853.2,95.4214,0.01636
20160602,736483,16817.26,16562.55,16819.85,16525.47,1427634944,64.22029273,-47.50207009,430.26,16749.25692,16751.69192,16931.224,16807.564,-194.8,-90.25,-0.5419509032,-0.01038458206,-59608438.7,95.5545,0.01636
20160603,736484,16599.51,16642.23,16716.14,16554.6,1106336384,47.22928771,-53.92001461,161.54,16713.47769,16741.26698,16892.702,16798.152,-130.23,-2.46,-0.01477948823,-0.0007427377421,-56304328.41,93.9222,0.01636
20160606,736487,16373.32,16580.03,16581.3,16322.64,1221591808,28.41719787,-108.8245289,319.59,16680.42885,16725.91107,16795.104,16790.695,-254.81,-66.63,-0.4002604727,0.004901679913,-40585043.65,94.0234,0.01636
20160607,736488,16651.05,16675.45,16701.01,16536.23,1090439168,20.96639018,-47.59046089,164.78,16654.35846,16721.10526,16683.198,16808.364,-392.57,-60.9,-0.3638786235,-0.004887407615,-19378274.84,93.8621,0.01636
20160608,736489,16722.49,16830.92,16830.92,16581.71,1121110400,27.29209482,-2.812661387,249.21,16636.68269,16731.5638,16658.236,16815.721,-404.06,176.32,1.058686489,0.003473369251,-4615619.282,93.5436,0.01636
